"","age_of_exp","property_type","room_type","accommodates","price","min_cost_per_night","host_response_time","host_response_rate","review_scores_cleanliness","review_scores_value","total_revenue_clean","log_total_revenue","rev_per_2_guest_clean","log_price","log_review_scores_value","log_age_of_exp","sqrt_age_of_exp","log_review_scores_rating","log_accommodates","sqrt_accommodates","log_host_response_rate"
"120",6.85,"Apartment","Entire home/apt",2,67,"$134","within a day",0.7,9,9,4824,8.48156601377309,67,4.21950770517611,2.30258509299405,2.06051353179432,2.61725046566048,4.57471097850338,1.09861228866811,1.4142135623731,0.53062825106217
"121",6.84,"Apartment","Entire home/apt",4,165,"$330","within a day",0.7,10,10,73260,11.2017836862533,165,5.11198778835654,2.39789527279837,2.05923883436232,2.6153393661244,4.59511985013459,1.6094379124341,2,0.53062825106217
"122",6.84,"Bed & Breakfast","Private room",2,100,"$200","within an hour",1,10,10,10400,9.24965723435313,100,4.61512051684126,2.39789527279837,2.05923883436232,2.6153393661244,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"123",6.84,"Apartment","Entire home/apt",4,79,"$237","within an hour",0.96,9,9,36498,10.505040141935,79,4.38202663467388,2.30258509299405,2.05923883436232,2.6153393661244,4.54329478227,1.6094379124341,2,0.672944473242426
"124",6.82,"Apartment","Entire home/apt",3,105,"$525","within a few hours",1,10,9,79800,11.2872913146877,105,4.66343909411207,2.30258509299405,2.05668455455722,2.61151297144012,4.57471097850338,1.38629436111989,1.73205080756888,0.693147180559945
"125",6.82,"Apartment","Entire home/apt",2,85,"$340","within a few hours",1,9,10,2040,7.62119516280984,85,4.45434729625351,2.39789527279837,2.05668455455722,2.61151297144012,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"126",6.82,"Apartment","Entire home/apt",7,189,"$189","within a few hours",0.97,9,8,7938,8.97954260172511,189,5.24702407216049,2.19722457733622,2.05668455455722,2.61151297144012,4.44265125649032,2.07944154167984,2.64575131106459,0.678033542749897
"127",6.82,"Apartment","Entire home/apt",5,140,"$280","within a few hours",1,9,8,2800,7.93773177526011,140,4.94875989037817,2.19722457733622,2.05668455455722,2.61151297144012,4.46590811865458,1.79175946922805,2.23606797749979,0.693147180559945
"128",6.82,"Apartment","Private room",3,99,"$114","within a few hours",0.97,10,9,456,6.12468339089421,114,4.60517018598809,2.30258509299405,2.05668455455722,2.61151297144012,4.51085950651685,1.38629436111989,1.73205080756888,0.678033542749897
"129",6.82,"Apartment","Shared room",2,69,"$158","within a few hours",0.97,8,8,632,6.45047042214418,79,4.24849524204936,2.19722457733622,2.05668455455722,2.61151297144012,4.61512051684126,1.09861228866811,1.4142135623731,0.678033542749897
"130",6.81,"Apartment","Entire home/apt",2,100,"$200","within a few hours",1,10,10,2800,7.93773177526011,100,4.61512051684126,2.39789527279837,2.05540496385159,2.60959767013998,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"131",6.8,"Apartment","Entire home/apt",4,74,"$74","within an hour",1,8,8,12728,9.45163813387043,74,4.31748811353631,2.19722457733622,2.05412373369555,2.60768096208106,4.4188406077966,1.6094379124341,2,0.693147180559945
"132",6.8,"Apartment","Entire home/apt",5,60,"$80","within a few hours",1,9,9,10560,9.26492324974647,80,4.11087386417331,2.30258509299405,2.05412373369555,2.60768096208106,4.49980967033027,1.79175946922805,2.23606797749979,0.693147180559945
"133",6.8,"Apartment","Private room",4,72,"$144","within a few hours",0.98,9,9,24192,10.0938186141038,72,4.29045944114839,2.30258509299405,2.05412373369555,2.60768096208106,4.51085950651685,1.6094379124341,2,0.683096844706444
"134",6.8,"Apartment","Entire home/apt",2,79,"$158","within a few hours",0.98,9,9,31284,10.3508940284325,79,4.38202663467388,2.30258509299405,2.05412373369555,2.60768096208106,4.54329478227,1.09861228866811,1.4142135623731,0.683096844706444
"135",6.8,"House","Entire home/apt",2,79,"$158","within a few hours",0.98,9,9,36656,10.5093596849846,79,4.38202663467388,2.30258509299405,2.05412373369555,2.60768096208106,4.54329478227,1.09861228866811,1.4142135623731,0.683096844706444
"136",6.79,"House","Entire home/apt",4,160,"$320","a few days or more",0.42,9,10,1920,7.56060116276856,160,5.08140436498446,2.39789527279837,2.05284085988266,2.60576284415908,4.61512051684126,1.6094379124341,2,0.350656871613169
"137",6.79,"Apartment","Private room",2,75,"$150","within an hour",1,9,9,35700,10.4829339785799,75,4.33073334028633,2.30258509299405,2.05284085988266,2.60576284415908,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"138",6.79,"Apartment","Entire home/apt",4,110,"$440","within a day",0.75,9,9,15840,9.67035679468885,110,4.70953020131233,2.30258509299405,2.05284085988266,2.60576284415908,4.53259949315326,1.6094379124341,2,0.559615787935423
"139",6.79,"Apartment","Entire home/apt",4,85,"$255","within a day",0.65,10,8,510,6.2363695902037,85,4.45434729625351,2.19722457733622,2.05284085988266,2.60576284415908,4.39444915467244,1.6094379124341,2,0.500775287912489
"140",6.76,"House","Entire home/apt",2,90,"$90","within an hour",1,10,9,360,5.88887795833288,90,4.51085950651685,2.30258509299405,2.04898233419513,2.6,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"141",6.75,"Apartment","Private room",2,70,"$174","within an hour",1,9,9,10440,9.25349564229011,87,4.26267987704132,2.30258509299405,2.04769284336526,2.59807621135332,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"142",6.75,"House","Entire home/apt",8,190,"$760","within a few hours",1,9,9,10640,9.27246974344173,190,5.25227342804663,2.30258509299405,2.04769284336526,2.59807621135332,4.52178857704904,2.19722457733622,2.82842712474619,0.693147180559945
"143",6.75,"Apartment","Entire home/apt",4,150,"$900","within a day",0.67,9,9,16200,9.69282824771042,150,5.01727983681492,2.30258509299405,2.04769284336526,2.59807621135332,4.59511985013459,1.6094379124341,2,0.512823626428664
"144",6.74,"Apartment","Entire home/apt",2,89,"$89","within a few hours",0.9,9,9,8366,9.0320506762956,89,4.49980967033027,2.30258509299405,2.04640168760164,2.59615099714943,4.56434819146784,1.09861228866811,1.4142135623731,0.641853886172395
"145",6.74,"Apartment","Entire home/apt",3,119,"$476","within an hour",1,10,10,36176,10.4961788367717,119,4.78749174278205,2.39789527279837,2.04640168760164,2.59615099714943,4.60517018598809,1.38629436111989,1.73205080756888,0.693147180559945
"146",6.74,"Apartment","Private room",2,60,"$120","within a few hours",0.9,10,9,17520,9.77115544048709,60,4.11087386417331,2.30258509299405,2.04640168760164,2.59615099714943,4.58496747867057,1.09861228866811,1.4142135623731,0.641853886172395
"147",6.74,"Apartment","Entire home/apt",4,125,"$250","within an hour",1,10,10,1000,6.90875477931522,125,4.83628190695148,2.39789527279837,2.04640168760164,2.59615099714943,4.61512051684126,1.6094379124341,2,0.693147180559945
"148",6.74,"Apartment","Entire home/apt",4,99,"$198","within an hour",1,10,10,22572,10.0245097807836,99,4.60517018598809,2.39789527279837,2.04640168760164,2.59615099714943,4.58496747867057,1.6094379124341,2,0.693147180559945
"149",6.74,"Apartment","Entire home/apt",4,140,"$420","within an hour",1,10,9,14280,9.56668526145293,140,4.94875989037817,2.30258509299405,2.04640168760164,2.59615099714943,4.60517018598809,1.6094379124341,2,0.693147180559945
"150",6.74,"Bed & Breakfast","Entire home/apt",3,120,"$360","within a few hours",1,9,9,8640,9.0642735958414,120,4.79579054559674,2.30258509299405,2.04640168760164,2.59615099714943,4.57471097850338,1.38629436111989,1.73205080756888,0.693147180559945
"151",6.74,"Apartment","Entire home/apt",2,150,"$450","within a few hours",1,10,10,3600,8.18896686364888,150,5.01727983681492,2.39789527279837,2.04640168760164,2.59615099714943,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"152",6.74,"Apartment","Entire home/apt",2,85,"$255","within an hour",1,9,8,55590,10.9257765966326,85,4.45434729625351,2.19722457733622,2.04640168760164,2.59615099714943,4.45434729625351,1.09861228866811,1.4142135623731,0.693147180559945
"153",6.74,"Apartment","Entire home/apt",4,275,"$825","within a day",0.8,10,10,9900,9.20039104112251,275,5.62040086571715,2.39789527279837,2.04640168760164,2.59615099714943,4.61512051684126,1.6094379124341,2,0.587786664902119
"154",6.73,"Apartment","Entire home/apt",2,129,"$645","within a day",1,10,9,19350,9.87049937670915,129,4.86753445045558,2.30258509299405,2.04510886259933,2.59422435421457,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"155",6.71,"Apartment","Entire home/apt",4,85,"$170","within an hour",1,10,10,72420,11.1902515915645,85,4.45434729625351,2.39789527279837,2.04251818757524,2.59036676939772,4.58496747867057,1.6094379124341,2,0.693147180559945
"156",6.7,"Apartment","Entire home/apt",2,125,"$125","within an hour",1,10,10,1500,7.31388683163346,125,4.83628190695148,2.39789527279837,2.04122032885964,2.58843582110896,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"157",6.7,"Bed & Breakfast","Entire home/apt",4,119,"$357","within a few hours",0.96,9,9,124236,11.7299463107184,119,4.78749174278205,2.30258509299405,2.04122032885964,2.58843582110896,4.55387689160054,1.6094379124341,2,0.672944473242426
"158",6.7,"House","Entire home/apt",5,250,"$1,500","within a few hours",0.91,10,10,3000,8.00670084544037,250,5.52545293913178,2.39789527279837,2.04122032885964,2.58843582110896,4.61512051684126,1.79175946922805,2.23606797749979,0.647103242058539
"159",6.7,"Apartment","Entire home/apt",3,95,"$380","within a few hours",0.91,10,9,69920,11.1551213122866,95,4.56434819146784,2.30258509299405,2.04122032885964,2.58843582110896,4.54329478227,1.38629436111989,1.73205080756888,0.647103242058539
"160",6.69,"Apartment","Entire home/apt",4,195,"$390","within an hour",1,9,10,13260,9.4925826756776,195,5.27811465923052,2.39789527279837,2.03992078351755,2.58650343127551,4.56434819146784,1.6094379124341,2,0.693147180559945
"161",6.69,"Apartment","Entire home/apt",4,195,"$390","within an hour",1,10,10,29640,10.2969138170325,195,5.27811465923052,2.39789527279837,2.03992078351755,2.58650343127551,4.59511985013459,1.6094379124341,2,0.693147180559945
"162",6.68,"Apartment","Entire home/apt",8,120,"$120","within a day",0.95,8,9,13200,9.48804786328076,120,4.79579054559674,2.30258509299405,2.03861954715958,2.58456959666402,4.51085950651685,2.19722457733622,2.82842712474619,0.667829372575655
"163",6.67,"Apartment","Entire home/apt",4,99,"$396","within a day",1,10,10,3960,8.28425179762192,99,4.60517018598809,2.39789527279837,2.03731661537916,2.58263431402899,4.61512051684126,1.6094379124341,2,0.693147180559945
"164",6.66,"Apartment","Entire home/apt",2,120,"$720","within a few hours",1,10,9,4320,8.37124213593193,120,4.79579054559674,2.30258509299405,2.0360119837525,2.58069758011279,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"165",6.66,"Apartment","Entire home/apt",4,125,"$375","within an hour",1,9,9,24750,10.116621171221,125,4.83628190695148,2.30258509299405,2.0360119837525,2.58069758011279,4.52178857704904,1.6094379124341,2,0.693147180559945
"166",6.66,"Apartment","Entire home/apt",4,150,"$450","within an hour",1,8,8,23400,10.0605340354754,150,5.01727983681492,2.19722457733622,2.0360119837525,2.58069758011279,4.47733681447821,1.6094379124341,2,0.693147180559945
"167",6.66,"Apartment","Entire home/apt",4,150,"$450","within an hour",1,9,9,10800,9.28739400141847,150,5.01727983681492,2.30258509299405,2.0360119837525,2.58069758011279,4.61512051684126,1.6094379124341,2,0.693147180559945
"168",6.66,"Apartment","Entire home/apt",4,100,"$300","within an hour",1,10,8,1800,7.49609734517596,100,4.61512051684126,2.19722457733622,2.0360119837525,2.58069758011279,4.61512051684126,1.6094379124341,2,0.693147180559945
"169",6.66,"Apartment","Entire home/apt",4,100,"$300","within an hour",1,9,9,4800,8.47657950853094,100,4.61512051684126,2.30258509299405,2.0360119837525,2.58069758011279,4.51085950651685,1.6094379124341,2,0.693147180559945
"170",6.66,"House","Entire home/apt",2,135,"$405","within an hour",1,10,9,2430,7.79605797431612,135,4.91265488573605,2.30258509299405,2.0360119837525,2.58069758011279,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"171",6.66,"Apartment","Entire home/apt",2,100,"$300","within an hour",1,10,7,1800,7.49609734517596,100,4.61512051684126,2.07944154167984,2.0360119837525,2.58069758011279,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"172",6.66,"Apartment","Entire home/apt",2,110,"$330","within an hour",1,10,9,5280,8.57187075270693,110,4.70953020131233,2.30258509299405,2.0360119837525,2.58069758011279,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"173",6.66,"Apartment","Entire home/apt",2,100,"$300","within an hour",1,10,9,6000,8.69968140098951,100,4.61512051684126,2.30258509299405,2.0360119837525,2.58069758011279,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"174",6.63,"Apartment","Private room",2,70,"$140","within a day",0.94,9,9,36120,10.4946296926405,70,4.26267987704132,2.30258509299405,2.03208784529637,2.57487863791675,4.52178857704904,1.09861228866811,1.4142135623731,0.662687973075237
"175",6.63,"Apartment","Entire home/apt",2,100,"$500","within a few hours",1,10,9,45000,10.7144399907278,100,4.61512051684126,2.30258509299405,2.03208784529637,2.57487863791675,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"176",6.63,"Apartment","Entire home/apt",2,150,"$300","within a day",0.85,10,8,3000,8.00670084544037,150,5.01727983681492,2.19722457733622,2.03208784529637,2.57487863791675,4.56434819146784,1.09861228866811,1.4142135623731,0.615185639090233
"177",6.62,"Apartment","Entire home/apt",4,300,"$300","within a few hours",1,9,9,5400,8.59433940059289,300,5.70711026474888,2.30258509299405,2.03077636969855,2.57293606605372,4.48863636973214,1.6094379124341,2,0.693147180559945
"178",6.62,"Apartment","Entire home/apt",4,156,"$156","within a few hours",1,10,9,1872,7.53529670244409,156,5.05624580534831,2.30258509299405,2.03077636969855,2.57293606605372,4.61512051684126,1.6094379124341,2,0.693147180559945
"179",6.62,"Apartment","Entire home/apt",4,200,"$200","within a few hours",1,10,9,5200,8.55660619377307,200,5.30330490805908,2.30258509299405,2.03077636969855,2.57293606605372,4.53259949315326,1.6094379124341,2,0.693147180559945
"180",6.62,"Boat","Entire home/apt",2,110,"$330","within a day",1,10,9,19140,9.85958791024611,110,4.70953020131233,2.30258509299405,2.03077636969855,2.57293606605372,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"181",6.62,"Apartment","Entire home/apt",6,89,"$267","within a day",0.7,9,9,58740,10.980893228782,89,4.49980967033027,2.30258509299405,2.03077636969855,2.57293606605372,4.55387689160054,1.94591014905531,2.44948974278318,0.53062825106217
"182",6.62,"Apartment","Entire home/apt",2,99,"$246","within a day",0.8,10,10,2952,7.99057688174392,123,4.60517018598809,2.39789527279837,2.03077636969855,2.57293606605372,4.58496747867057,1.09861228866811,1.4142135623731,0.587786664902119
"183",6.6,"Apartment","Entire home/apt",2,55,"$220","within a few hours",1,9,9,5720,8.65189889426853,55,4.02535169073515,2.30258509299405,2.02814824729229,2.56904651573303,4.52178857704904,1.09861228866811,1.4142135623731,0.693147180559945
"184",6.6,"Apartment","Entire home/apt",3,127,"$381","within a day",0.9,10,9,28956,10.2735672499735,127,4.85203026391962,2.30258509299405,2.02814824729229,2.56904651573303,4.59511985013459,1.38629436111989,1.73205080756888,0.641853886172395
"185",6.6,"Apartment","Entire home/apt",2,105,"$210","within an hour",1,10,9,840,6.73459165997295,105,4.66343909411207,2.30258509299405,2.02814824729229,2.56904651573303,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"186",6.6,"House","Entire home/apt",6,350,"$1,750","within a day",0.56,10,9,63000,11.0509058782636,350,5.86078622346587,2.30258509299405,2.02814824729229,2.56904651573303,4.58496747867057,1.94591014905531,2.44948974278318,0.444685821261446
"187",6.59,"Apartment","Entire home/apt",4,103,"$103","within a few hours",0.8,9,9,13802,9.53264123882358,103,4.64439089914137,2.30258509299405,2.02683159140754,2.56709953059869,4.55387689160054,1.6094379124341,2,0.587786664902119
"188",6.59,"Apartment","Entire home/apt",2,111,"$111","within a day",0.86,10,9,5328,8.58091888229678,111,4.71849887129509,2.30258509299405,2.02683159140754,2.56709953059869,4.55387689160054,1.09861228866811,1.4142135623731,0.62057648772511
"189",6.58,"Apartment","Entire home/apt",2,115,"$345","within an hour",1,10,9,6900,8.8394216076206,115,4.75359019110636,2.30258509299405,2.02551319965428,2.56515106767613,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"190",6.54,"Apartment","Entire home/apt",6,95,"$285","within an hour",1,10,8,570,6.34738920965601,95,4.56434819146784,2.19722457733622,2.02022218201986,2.55734237050888,4.39444915467244,1.94591014905531,2.44948974278318,0.693147180559945
"191",6.54,"Apartment","Entire home/apt",5,157,"$471","within an hour",1,8,8,942,6.84906628263346,157,5.06259503302697,2.19722457733622,2.02022218201986,2.55734237050888,4.51085950651685,1.79175946922805,2.23606797749979,0.693147180559945
